iCUSIP	iPERIOD_END	x1	x4	x5
30040W108	2013-09-30	0	0.30612244897959184	0.1878870308220794
30040W108	2013-12-31	0	0.30612244897959184	0.1878870308220794
30040W108	2014-03-31	0	0.30612244897959184	0.1878870308220794
30040W108	2014-06-30	0	0.30612244897959184	0.1878870308220794
30040W108	2014-09-30	0	0.30612244897959184	0.1878870308220794
30040W108	2014-12-31	0	0.30612244897959184	0.1878870308220794
30040W108	2015-03-31	7	0.30612244897959184	0.1878870308220794
30040W108	2015-06-30	7	0.30612244897959184	0.1878870308220794
30040W108	2015-09-30	6	0.30612244897959184	0.1878870308220794
30040W108	2015-12-31	8	0.30612244897959184	0.1878870308220794
30040W108	2016-03-31	7	0.30612244897959184	0.1878870308220794
30040W108	2016-06-30	8	0.30612244897959184	0.1878870308220794
30040W108	2016-09-30	6	0.30612244897959184	0.1878870308220794
30040W108	2017-03-31	5	0.30612244897959184	0.1878870308220794
30040W108	2017-06-30	4	0.30612244897959184	0.1878870308220794
30049A107	2013-09-30	0	0.0	
30049A107	2013-12-31	0	0.0	
30049A107	2014-03-31	1	0.0	
30049A107	2014-06-30	0	0.0	
30049A107	2014-09-30	0	0.0	
30049A107	2014-12-31	0	0.0	
30049A107	2015-03-31	0	0.0	
30049A107	2015-06-30	0	0.0	
30049A107	2015-09-30	0	0.0	
30049A107	2015-12-31	0	0.0	
30049A107	2016-03-31	0	0.0	
30049A107	2016-06-30	1	0.0	
30049A107	2016-09-30	0	0.0	
30049A107	2017-03-31	0	0.0	
30049A107	2017-06-30	0	0.0	
30049B105	2013-09-30	0	0.0	
30049B105	2013-12-31	0	0.0	
30049B105	2014-03-31	0	0.0	
30049B105	2014-06-30	0	0.0	
30049B105	2014-09-30	0	0.0	
30049B105	2014-12-31	0	0.0	
30049B105	2015-03-31	0	0.0	
30049B105	2015-06-30	0	0.0	
30049B105	2015-09-30	0	0.0	
30049B105	2015-12-31	0	0.0	
30049B105	2016-03-31	0	0.0	
30049B105	2016-06-30	0	0.0	
30049B105	2016-09-30	0	0.0	
30049B105	2017-03-31	0	0.0	
30049B105	2017-06-30	0	0.0	
30050B101	2015-06-30	0	0.2222222222222222	0.04303228176690853
30050B101	2015-09-30	0	0.2222222222222222	0.04303228176690853
30050B101	2015-12-31	0	0.2222222222222222	0.04303228176690853
30050B101	2016-03-31	0	0.2222222222222222	0.04303228176690853
30050B101	2016-06-30	0	0.2222222222222222	0.04303228176690853
30050B101	2016-09-30	1	0.2222222222222222	0.04303228176690853
30050B101	2017-03-31	1	0.2222222222222222	0.04303228176690853
30050B101	2017-06-30	1	0.2222222222222222	0.04303228176690853
30063P105	2013-09-30	0	0.2	0.13922693703112846
30063P105	2013-12-31	0	0.2	0.13922693703112846
30063P105	2014-03-31	0	0.2	0.13922693703112846
30063P105	2014-06-30	0	0.2	0.13922693703112846
30063P105	2014-09-30	0	0.2	0.13922693703112846
30063P105	2014-12-31	2	0.2	0.13922693703112846
30063P105	2015-03-31	0	0.2	0.13922693703112846
30063P105	2015-06-30	2	0.2	0.13922693703112846
30063P105	2015-09-30	1	0.2	0.13922693703112846
30063P105	2015-12-31	1	0.2	0.13922693703112846
30063P105	2016-03-31	0	0.2	0.13922693703112846
30063P105	2016-06-30	1	0.2	0.13922693703112846
30063P105	2016-09-30	0	0.2	0.13922693703112846
30063P105	2017-03-31	2	0.2	0.13922693703112846
30063P105	2017-06-30	2	0.2	0.13922693703112846
30064E109	2013-09-30	0	0.0	
30064E109	2013-12-31	0	0.0	
30064E109	2014-03-31	1	0.0	
30064E109	2014-06-30	0	0.0	
30064E109	2014-09-30	0	0.0	
30064E109	2014-12-31	0	0.0	
30064E109	2015-03-31	0	0.0	
30064E109	2015-06-30	0	0.0	
30064E109	2015-09-30	0	0.0	
30064E109	2015-12-31	0	0.0	
30064E109	2016-03-31	0	0.0	
30064E109	2016-06-30	0	0.0	
30064E109	2016-09-30	0	0.0	
30064E109	2017-03-31	0	0.0	
30064E109	2017-06-30	0	0.0	
30066R108	2013-09-30	0	0.14285714285714285	0.00039647140449995043
30066R108	2013-12-31	0	0.14285714285714285	0.00039647140449995043
30066R108	2014-03-31	0	0.14285714285714285	0.00039647140449995043
30066R108	2014-06-30	0	0.14285714285714285	0.00039647140449995043
30066R108	2014-09-30	0	0.14285714285714285	0.00039647140449995043
30066R108	2014-12-31	0	0.14285714285714285	0.00039647140449995043
30066R108	2015-03-31	0	0.14285714285714285	0.00039647140449995043
30066R108	2015-06-30	0	0.14285714285714285	0.00039647140449995043
30066R108	2015-09-30	1	0.14285714285714285	0.00039647140449995043
30066R108	2015-12-31	1	0.14285714285714285	0.00039647140449995043
30066R108	2016-03-31	1	0.14285714285714285	0.00039647140449995043
30066R108	2016-06-30	1	0.14285714285714285	0.00039647140449995043
30066R108	2016-09-30	1	0.14285714285714285	0.00039647140449995043
30066R108	2017-03-31	1	0.14285714285714285	0.00039647140449995043
30066R108	2017-06-30	1	0.14285714285714285	0.00039647140449995043
30068C109	2013-09-30	0	1.0	0.2281238374736494
30068C109	2013-12-31	0	1.0	0.2281238374736494
30068C109	2014-03-31	0	1.0	0.2281238374736494
30068C109	2014-06-30	0	1.0	0.2281238374736494
30068C109	2014-09-30	0	1.0	0.2281238374736494
30068C109	2014-12-31	0	1.0	0.2281238374736494
30068C109	2015-03-31	0	1.0	0.2281238374736494
30068C109	2015-06-30	1	1.0	0.2281238374736494
301505103	2013-09-30	1	0.0	
301505103	2013-12-31	0	0.0	
301505103	2014-03-31	1	0.0	
301505103	2014-06-30	1	0.0	
301505103	2014-09-30	1	0.0	
301505103	2014-12-31	0	0.0	
301505103	2015-03-31	0	0.0	
301505103	2015-06-30	0	0.0	
301505103	2015-09-30	0	0.0	
301505103	2015-12-31	0	0.0	
301505301	2013-09-30	0	0.0	
301505301	2013-12-31	0	0.0	
301505301	2014-03-31	0	0.0	
301505301	2014-06-30	0	0.0	
301505301	2014-09-30	0	0.0	
301505301	2014-12-31	0	0.0	
301505301	2015-03-31	1	0.0	
301505301	2015-06-30	0	0.0	
301505301	2015-09-30	0	0.0	
301505301	2015-12-31	0	0.0	
301505301	2016-03-31	0	0.0	
301505301	2016-06-30	0	0.0	
301505301	2016-09-30	0	0.0	
301505301	2017-03-31	0	0.0	
301505301	2017-06-30	0	0.0	
301505707	2013-12-31	0	0.0	
301505707	2014-03-31	0	0.0	
301505707	2014-06-30	0	0.0	
301505707	2014-09-30	0	0.0	
301505707	2014-12-31	1	0.0	
301505707	2015-03-31	1	0.0	
301505707	2015-06-30	0	0.0	
301505707	2015-09-30	1	0.0	
301505707	2015-12-31	1	0.0	
301505707	2016-03-31	1	0.0	
301505707	2016-06-30	1	0.0	
301505707	2016-09-30	0	0.0	
301505707	2017-03-31	2	0.0	
301505707	2017-06-30	0	0.0	
301505889	2014-12-31	0	0.0	
301505889	2015-03-31	0	0.0	
301505889	2015-06-30	0	0.0	
301505889	2015-09-30	0	0.0	
301505889	2015-12-31	0	0.0	
301505889	2016-03-31	0	0.0	
301505889	2016-06-30	0	0.0	
301505889	2016-09-30	0	0.0	
301505889	2017-03-31	0	0.0	
301505889	2017-06-30	0	0.0	
30151E608	2015-09-30	0	0.0	
30151E608	2015-12-31	0	0.0	
30151E608	2016-03-31	0	0.0	
30151E608	2016-06-30	0	0.0	
30151E608	2016-09-30	0	0.0	
30151E608	2017-03-31	1	0.0	
30151E608	2017-06-30	0	0.0	
30161N101	2013-09-30	8	0.05732484076433121	0.034454812689318395
30161N101	2013-12-31	11	0.05732484076433121	0.034454812689318395
30161N101	2014-03-31	13	0.05732484076433121	0.034454812689318395
30161N101	2014-06-30	13	0.05732484076433121	0.034454812689318395
30161N101	2014-09-30	11	0.05732484076433121	0.034454812689318395
30161N101	2014-12-31	10	0.05732484076433121	0.034454812689318395
30161N101	2015-03-31	11	0.05732484076433121	0.034454812689318395
30161N101	2015-06-30	10	0.05732484076433121	0.034454812689318395
30161N101	2015-09-30	9	0.05732484076433121	0.034454812689318395
30161N101	2015-12-31	10	0.05732484076433121	0.034454812689318395
30161N101	2016-03-31	11	0.05732484076433121	0.034454812689318395
30161N101	2016-06-30	10	0.05732484076433121	0.034454812689318395
30161N101	2016-09-30	9	0.05732484076433121	0.034454812689318395
30161N101	2017-03-31	8	0.05732484076433121	0.034454812689318395
30161N101	2017-06-30	8	0.05732484076433121	0.034454812689318395
30161Q104	2013-09-30	0	0.2	0.8408408408408409
30161Q104	2013-12-31	0	0.2	0.8408408408408409
30161Q104	2014-03-31	0	0.2	0.8408408408408409
30161Q104	2014-06-30	0	0.2	0.8408408408408409
30161Q104	2014-09-30	0	0.2	0.8408408408408409
30161Q104	2014-12-31	0	0.2	0.8408408408408409
30161Q104	2015-03-31	0	0.2	0.8408408408408409
30161Q104	2015-06-30	0	0.2	0.8408408408408409
30161Q104	2015-09-30	0	0.2	0.8408408408408409
30161Q104	2015-12-31	0	0.2	0.8408408408408409
30161Q104	2016-03-31	0	0.2	0.8408408408408409
30161Q104	2016-06-30	0	0.2	0.8408408408408409
30161Q104	2016-09-30	0	0.2	0.8408408408408409
30161Q104	2017-03-31	0	0.2	0.8408408408408409
30161Q104	2017-06-30	0	0.2	0.8408408408408409
30162A108	2013-09-30	2	0.14285714285714285	0.009633251277412137
30162A108	2013-12-31	2	0.14285714285714285	0.009633251277412137
30162A108	2014-03-31	2	0.14285714285714285	0.009633251277412137
30162A108	2014-06-30	2	0.14285714285714285	0.009633251277412137
30162A108	2014-09-30	1	0.14285714285714285	0.009633251277412137
30162A108	2014-12-31	1	0.14285714285714285	0.009633251277412137
30162A108	2015-03-31	2	0.14285714285714285	0.009633251277412137
301835104	2013-09-30	1	0.09090909090909091	0.39373337274608333
301835104	2013-12-31	1	0.09090909090909091	0.39373337274608333
301835104	2014-03-31	1	0.09090909090909091	0.39373337274608333
301835104	2014-06-30	1	0.09090909090909091	0.39373337274608333
301835104	2014-09-30	1	0.09090909090909091	0.39373337274608333
301835104	2014-12-31	1	0.09090909090909091	0.39373337274608333
301835104	2015-03-31	1	0.09090909090909091	0.39373337274608333
301835104	2015-06-30	1	0.09090909090909091	0.39373337274608333
301835104	2015-09-30	1	0.09090909090909091	0.39373337274608333
301835104	2015-12-31	1	0.09090909090909091	0.39373337274608333
301835104	2016-03-31	1	0.09090909090909091	0.39373337274608333
301835104	2016-06-30	0	0.09090909090909091	0.39373337274608333
301835104	2016-09-30	1	0.09090909090909091	0.39373337274608333
301835104	2017-03-31	2	0.09090909090909091	0.39373337274608333
301835104	2017-06-30	0	0.09090909090909091	0.39373337274608333
302081104	2013-09-30	0	0.2	0.05683965692687891
302081104	2013-12-31	1	0.2	0.05683965692687891
302081104	2014-03-31	1	0.2	0.05683965692687891
302081104	2014-06-30	0	0.2	0.05683965692687891
302081104	2014-09-30	0	0.2	0.05683965692687891
302081104	2014-12-31	0	0.2	0.05683965692687891
302081104	2015-03-31	0	0.2	0.05683965692687891
302081104	2015-06-30	0	0.2	0.05683965692687891
302081104	2015-09-30	0	0.2	0.05683965692687891
302081104	2015-12-31	0	0.2	0.05683965692687891
302081104	2016-03-31	0	0.2	0.05683965692687891
302081104	2016-06-30	0	0.2	0.05683965692687891
302081104	2016-09-30	0	0.2	0.05683965692687891
302081104	2017-03-31	1	0.2	0.05683965692687891
302081104	2017-06-30	1	0.2	0.05683965692687891
302104104	2013-09-30	1	0.0	
302104104	2013-12-31	1	0.0	
302104104	2014-03-31	0	0.0	
302104104	2014-06-30	0	0.0	
302104104	2014-09-30	0	0.0	
302104104	2014-12-31	1	0.0	
302104104	2015-03-31	1	0.0	
302104104	2015-06-30	1	0.0	
302104104	2015-09-30	1	0.0	
302104104	2015-12-31	0	0.0	
302104104	2016-03-31	0	0.0	
302104104	2016-06-30	0	0.0	
302104104	2016-09-30	0	0.0	
302104104	2017-03-31	0	0.0	
302104104	2017-06-30	0	0.0	
30212P303	2013-09-30	0	0.046511627906976744	0.0779834376546916
30212P303	2013-12-31	0	0.046511627906976744	0.0779834376546916
30212P303	2014-03-31	0	0.046511627906976744	0.0779834376546916
30212P303	2014-06-30	0	0.046511627906976744	0.0779834376546916
30212P303	2014-09-30	0	0.046511627906976744	0.0779834376546916
30212P303	2014-12-31	0	0.046511627906976744	0.0779834376546916
30212P303	2015-03-31	0	0.046511627906976744	0.0779834376546916
30212P303	2015-06-30	0	0.046511627906976744	0.0779834376546916
30212P303	2015-09-30	1	0.046511627906976744	0.0779834376546916
30212P303	2015-12-31	2	0.046511627906976744	0.0779834376546916
30212P303	2016-03-31	1	0.046511627906976744	0.0779834376546916
30212P303	2016-06-30	2	0.046511627906976744	0.0779834376546916
30212P303	2016-09-30	2	0.046511627906976744	0.0779834376546916
30212P303	2017-03-31	5	0.046511627906976744	0.0779834376546916
30212P303	2017-06-30	6	0.046511627906976744	0.0779834376546916
302130109	2013-09-30	11	0.13333333333333333	0.022408317054446184
302130109	2013-12-31	12	0.13333333333333333	0.022408317054446184
302130109	2014-03-31	14	0.13333333333333333	0.022408317054446184
302130109	2014-06-30	14	0.13333333333333333	0.022408317054446184
302130109	2014-09-30	13	0.13333333333333333	0.022408317054446184
302130109	2014-12-31	15	0.13333333333333333	0.022408317054446184
302130109	2015-03-31	15	0.13333333333333333	0.022408317054446184
302130109	2015-06-30	15	0.13333333333333333	0.022408317054446184
302130109	2015-09-30	15	0.13333333333333333	0.022408317054446184
302130109	2015-12-31	12	0.13333333333333333	0.022408317054446184
302130109	2016-03-31	10	0.13333333333333333	0.022408317054446184
302130109	2016-06-30	12	0.13333333333333333	0.022408317054446184
302130109	2016-09-30	6	0.13333333333333333	0.022408317054446184
302130109	2017-03-31	8	0.13333333333333333	0.022408317054446184
302130109	2017-06-30	7	0.13333333333333333	0.022408317054446184
30214U102	2013-09-30	0	0.0	
30214U102	2013-12-31	0	0.0	
30214U102	2014-03-31	0	0.0	
30214U102	2014-06-30	0	0.0	
30214U102	2014-09-30	0	0.0	
30214U102	2014-12-31	0	0.0	
30214U102	2015-03-31	0	0.0	
30214U102	2015-06-30	0	0.0	
30214U102	2015-09-30	0	0.0	
30214U102	2015-12-31	0	0.0	
30214U102	2016-03-31	0	0.0	
30214U102	2016-06-30	0	0.0	
30214U102	2016-09-30	0	0.0	
30214U102	2017-03-31	0	0.0	
30214U102	2017-06-30	0	0.0	
30219E103	2013-09-30	1	0.0	
30219E103	2013-12-31	0	0.0	
30219E103	2014-03-31	0	0.0	
30219E103	2014-06-30	0	0.0	
30219E103	2014-09-30	0	0.0	
30219E103	2014-12-31	0	0.0	
30219E103	2015-03-31	0	0.0	
30219E103	2015-06-30	0	0.0	
30219E103	2015-09-30	0	0.0	
30219E103	2015-12-31	0	0.0	
30219E103	2016-03-31	0	0.0	
30219E103	2016-06-30	0	0.0	
30219E103	2016-09-30	0	0.0	
30219E103	2017-03-31	0	0.0	
30219E103	2017-06-30	0	0.0	
30219G108	2013-09-30	27	0.10135135135135136	0.11206493608599404
30219G108	2013-12-31	36	0.10135135135135136	0.11206493608599404
30219G108	2014-03-31	43	0.10135135135135136	0.11206493608599404
30219G108	2014-06-30	41	0.10135135135135136	0.11206493608599404
30219G108	2014-09-30	47	0.10135135135135136	0.11206493608599404
30219G108	2014-12-31	48	0.10135135135135136	0.11206493608599404
30219G108	2015-03-31	53	0.10135135135135136	0.11206493608599404
30219G108	2015-06-30	53	0.10135135135135136	0.11206493608599404
30219G108	2015-09-30	54	0.10135135135135136	0.11206493608599404
30219G108	2015-12-31	54	0.10135135135135136	0.11206493608599404
30219G108	2016-03-31	45	0.10135135135135136	0.11206493608599404
30219G108	2016-06-30	46	0.10135135135135136	0.11206493608599404
30219G108	2016-09-30	38	0.10135135135135136	0.11206493608599404
30219G108	2017-03-31	40	0.10135135135135136	0.11206493608599404
30219G108	2017-06-30	25	0.10135135135135136	0.11206493608599404
30225T102	2013-09-30	1	0.15384615384615385	0.022609567678939194
30225T102	2013-12-31	1	0.15384615384615385	0.022609567678939194
30225T102	2014-03-31	1	0.15384615384615385	0.022609567678939194
30225T102	2014-06-30	2	0.15384615384615385	0.022609567678939194
30225T102	2014-09-30	2	0.15384615384615385	0.022609567678939194
30225T102	2014-12-31	2	0.15384615384615385	0.022609567678939194
30225T102	2015-03-31	2	0.15384615384615385	0.022609567678939194
30225T102	2015-06-30	2	0.15384615384615385	0.022609567678939194
30225T102	2015-09-30	2	0.15384615384615385	0.022609567678939194
30225T102	2015-12-31	2	0.15384615384615385	0.022609567678939194
30225T102	2016-03-31	2	0.15384615384615385	0.022609567678939194
30225T102	2016-06-30	1	0.15384615384615385	0.022609567678939194
30225T102	2016-09-30	1	0.15384615384615385	0.022609567678939194
30225T102	2017-03-31	3	0.15384615384615385	0.022609567678939194
30225T102	2017-06-30	1	0.15384615384615385	0.022609567678939194
30227M105	2017-03-31	0	0.0	
30227M105	2017-06-30	0	0.0	
30231G102	2013-09-30	88	0.1786833855799373	0.16222527819968116
30231G102	2013-12-31	109	0.1786833855799373	0.16222527819968116
30231G102	2014-03-31	120	0.1786833855799373	0.16222527819968116
30231G102	2014-06-30	118	0.1786833855799373	0.16222527819968116
30231G102	2014-09-30	121	0.1786833855799373	0.16222527819968116
30231G102	2014-12-31	117	0.1786833855799373	0.16222527819968116
30231G102	2015-03-31	134	0.1786833855799373	0.16222527819968116
30231G102	2015-06-30	135	0.1786833855799373	0.16222527819968116
30231G102	2015-09-30	127	0.1786833855799373	0.16222527819968116
30231G102	2015-12-31	119	0.1786833855799373	0.16222527819968116
30231G102	2016-03-31	129	0.1786833855799373	0.16222527819968116
30231G102	2016-06-30	130	0.1786833855799373	0.16222527819968116
30231G102	2016-09-30	103	0.1786833855799373	0.16222527819968116
30231G102	2017-03-31	129	0.1786833855799373	0.16222527819968116
30231G102	2017-06-30	113	0.1786833855799373	0.16222527819968116
30241L109	2013-09-30	2	0.0	
30241L109	2013-12-31	1	0.0	
30241L109	2014-03-31	1	0.0	
30241L109	2014-06-30	1	0.0	
30241L109	2014-09-30	1	0.0	
30241L109	2014-12-31	1	0.0	
30241L109	2015-03-31	1	0.0	
30241L109	2015-06-30	2	0.0	
30241L109	2015-09-30	2	0.0	
30241L109	2015-12-31	2	0.0	
30241L109	2016-03-31	2	0.0	
30241L109	2016-06-30	3	0.0	
302445101	2013-09-30	0	0.23076923076923078	0.037005362201612636
302445101	2013-12-31	1	0.23076923076923078	0.037005362201612636
302445101	2014-03-31	1	0.23076923076923078	0.037005362201612636
302445101	2014-06-30	1	0.23076923076923078	0.037005362201612636
302445101	2014-09-30	2	0.23076923076923078	0.037005362201612636
302445101	2014-12-31	2	0.23076923076923078	0.037005362201612636
302445101	2015-03-31	2	0.23076923076923078	0.037005362201612636
302445101	2015-06-30	2	0.23076923076923078	0.037005362201612636
302445101	2015-09-30	1	0.23076923076923078	0.037005362201612636
302445101	2015-12-31	2	0.23076923076923078	0.037005362201612636
302445101	2016-03-31	3	0.23076923076923078	0.037005362201612636
302445101	2016-06-30	2	0.23076923076923078	0.037005362201612636
302445101	2016-09-30	2	0.23076923076923078	0.037005362201612636
302445101	2017-03-31	3	0.23076923076923078	0.037005362201612636
302445101	2017-06-30	3	0.23076923076923078	0.037005362201612636
302491303	2013-09-30	7	0.2465753424657534	0.08019771650424332
302491303	2013-12-31	7	0.2465753424657534	0.08019771650424332
302491303	2014-03-31	7	0.2465753424657534	0.08019771650424332
302491303	2014-06-30	4	0.2465753424657534	0.08019771650424332
302491303	2014-09-30	4	0.2465753424657534	0.08019771650424332
302491303	2014-12-31	1	0.2465753424657534	0.08019771650424332
302491303	2015-03-31	2	0.2465753424657534	0.08019771650424332
302491303	2015-06-30	3	0.2465753424657534	0.08019771650424332
302491303	2015-09-30	2	0.2465753424657534	0.08019771650424332
302491303	2015-12-31	1	0.2465753424657534	0.08019771650424332
302491303	2016-03-31	3	0.2465753424657534	0.08019771650424332
302491303	2016-06-30	1	0.2465753424657534	0.08019771650424332
302491303	2016-09-30	2	0.2465753424657534	0.08019771650424332
302491303	2017-03-31	5	0.2465753424657534	0.08019771650424332
302491303	2017-06-30	4	0.2465753424657534	0.08019771650424332
30249U101	2013-09-30	1	0.1111111111111111	0.018455981654225004
30249U101	2013-12-31	2	0.1111111111111111	0.018455981654225004
30249U101	2014-03-31	3	0.1111111111111111	0.018455981654225004
30249U101	2014-06-30	3	0.1111111111111111	0.018455981654225004
30249U101	2014-09-30	3	0.1111111111111111	0.018455981654225004
30249U101	2014-12-31	1	0.1111111111111111	0.018455981654225004
30249U101	2015-03-31	2	0.1111111111111111	0.018455981654225004
30249U101	2015-06-30	2	0.1111111111111111	0.018455981654225004
30249U101	2015-09-30	2	0.1111111111111111	0.018455981654225004
30249U101	2015-12-31	2	0.1111111111111111	0.018455981654225004
30249U101	2016-03-31	1	0.1111111111111111	0.018455981654225004
30249U101	2016-06-30	1	0.1111111111111111	0.018455981654225004
30249U101	2016-09-30	1	0.1111111111111111	0.018455981654225004
302520101	2013-09-30	1	0.13043478260869565	0.2086780126222222
302520101	2013-12-31	1	0.13043478260869565	0.2086780126222222
302520101	2014-03-31	4	0.13043478260869565	0.2086780126222222
302520101	2014-06-30	4	0.13043478260869565	0.2086780126222222
302520101	2014-09-30	5	0.13043478260869565	0.2086780126222222
302520101	2014-12-31	5	0.13043478260869565	0.2086780126222222
302520101	2015-03-31	5	0.13043478260869565	0.2086780126222222
302520101	2015-06-30	4	0.13043478260869565	0.2086780126222222
302520101	2015-09-30	5	0.13043478260869565	0.2086780126222222
302520101	2015-12-31	4	0.13043478260869565	0.2086780126222222
302520101	2016-03-31	5	0.13043478260869565	0.2086780126222222
302520101	2016-06-30	3	0.13043478260869565	0.2086780126222222
302520101	2016-09-30	2	0.13043478260869565	0.2086780126222222
302520101	2017-03-31	7	0.13043478260869565	0.2086780126222222
302520101	2017-06-30	6	0.13043478260869565	0.2086780126222222
30255G103	2014-09-30	0	0.0	
30255G103	2014-12-31	0	0.0	
30255G103	2015-03-31	0	0.0	
30255G103	2015-06-30	0	0.0	
30255G103	2015-09-30	0	0.0	
30255G103	2015-12-31	0	0.0	
30255G103	2016-03-31	0	0.0	
30255G103	2016-06-30	0	0.0	
30255G103	2016-09-30	0	0.0	
30255G103	2017-03-31	0	0.0	
30255G103	2017-06-30	0	0.0	
30255M100	2013-09-30	0	0.0	
30255M100	2013-12-31	0	0.0	
30255M100	2014-03-31	0	0.0	
30255M100	2014-06-30	0	0.0	
30255M100	2014-09-30	0	0.0	
30255M100	2014-12-31	0	0.0	
30255M100	2015-03-31	0	0.0	
30255M100	2015-06-30	0	0.0	
30255M100	2015-09-30	0	0.0	
30255M100	2015-12-31	0	0.0	
30255M100	2016-03-31	0	0.0	
30255M100	2016-06-30	0	0.0	
30255M100	2016-09-30	1	0.0	
30255M100	2017-03-31	1	0.0	
30255M100	2017-06-30	0	0.0	
302578109	2013-09-30	0	0.0	
302578109	2013-12-31	0	0.0	
302578109	2014-03-31	0	0.0	
302578109	2014-06-30	0	0.0	
302578109	2014-09-30	0	0.0	
302578109	2014-12-31	0	0.0	
302578109	2015-03-31	0	0.0	
302578109	2015-06-30	0	0.0	
302578109	2015-09-30	0	0.0	
302578109	2015-12-31	0	0.0	
302578109	2016-03-31	0	0.0	
302578109	2016-06-30	0	0.0	
302578109	2016-09-30	0	0.0	
302578109	2017-03-31	1	0.0	
302578109	2017-06-30	0	0.0	
30262F205	2013-09-30	0	0.0	
30262F205	2013-12-31	0	0.0	
30262F205	2014-03-31	0	0.0	
30262F205	2014-06-30	0	0.0	
30262F205	2014-09-30	0	0.0	
30262F205	2014-12-31	0	0.0	
30262F205	2015-03-31	0	0.0	
30262F205	2015-06-30	0	0.0	
30262F205	2015-09-30	0	0.0	
30262F205	2015-12-31	0	0.0	
30262F205	2016-03-31	0	0.0	
30262F205	2016-06-30	0	0.0	
30262F205	2016-09-30	0	0.0	
30262F205	2017-03-31	0	0.0	
30262F205	2017-06-30	0	0.0	
302635107	2014-06-30	1	0.23809523809523808	0.012084313922326898
302635107	2014-09-30	1	0.23809523809523808	0.012084313922326898
302635107	2014-12-31	2	0.23809523809523808	0.012084313922326898
302635107	2015-03-31	2	0.23809523809523808	0.012084313922326898
302635107	2015-06-30	2	0.23809523809523808	0.012084313922326898
302635107	2015-09-30	3	0.23809523809523808	0.012084313922326898
302635107	2015-12-31	2	0.23809523809523808	0.012084313922326898
302635107	2016-03-31	2	0.23809523809523808	0.012084313922326898
302635107	2016-06-30	1	0.23809523809523808	0.012084313922326898
302635107	2016-09-30	1	0.23809523809523808	0.012084313922326898
302635107	2017-03-31	2	0.23809523809523808	0.012084313922326898
302635107	2017-06-30	1	0.23809523809523808	0.012084313922326898
30263Y104	2013-09-30	0	0.5	0.0024157715370346404
30263Y104	2013-12-31	0	0.5	0.0024157715370346404
30263Y104	2014-03-31	0	0.5	0.0024157715370346404
30263Y104	2014-06-30	0	0.5	0.0024157715370346404
30263Y104	2014-09-30	0	0.5	0.0024157715370346404
30263Y104	2014-12-31	0	0.5	0.0024157715370346404
30263Y104	2015-03-31	0	0.5	0.0024157715370346404
30263Y104	2015-06-30	0	0.5	0.0024157715370346404
30263Y104	2015-09-30	0	0.5	0.0024157715370346404
30263Y104	2015-12-31	0	0.5	0.0024157715370346404
30263Y104	2016-03-31	0	0.5	0.0024157715370346404
30263Y104	2016-06-30	0	0.5	0.0024157715370346404
30263Y104	2016-09-30	0	0.5	0.0024157715370346404
30263Y104	2017-03-31	0	0.5	0.0024157715370346404
30263Y104	2017-06-30	1	0.5	0.0024157715370346404
302693106	2013-09-30	1	0.0	
302693106	2013-12-31	1	0.0	
302693106	2014-03-31	1	0.0	
302693106	2014-06-30	0	0.0	
302693106	2014-09-30	0	0.0	
302693106	2014-12-31	0	0.0	
302693106	2015-03-31	0	0.0	
302693106	2015-06-30	0	0.0	
302693106	2015-09-30	0	0.0	
302695101	2013-09-30	0	0.0	
302695101	2013-12-31	0	0.0	
302695101	2014-03-31	0	0.0	
302695101	2014-06-30	0	0.0	
302695101	2014-09-30	0	0.0	
302695101	2014-12-31	0	0.0	
302695101	2015-03-31	0	0.0	
302695101	2015-06-30	1	0.0	
302695101	2015-09-30	1	0.0	
302695101	2015-12-31	0	0.0	
302941109	2013-09-30	1	0.0	
302941109	2013-12-31	0	0.0	
302941109	2014-03-31	0	0.0	
302941109	2014-06-30	0	0.0	
302941109	2014-09-30	0	0.0	
302941109	2014-12-31	0	0.0	
302941109	2015-03-31	0	0.0	
302941109	2015-06-30	0	0.0	
302941109	2015-09-30	0	0.0	
302941109	2015-12-31	0	0.0	
302941109	2016-03-31	0	0.0	
302941109	2016-06-30	0	0.0	
302941109	2016-09-30	0	0.0	
302941109	2017-03-31	0	0.0	
302941109	2017-06-30	0	0.0	
30303M102	2013-09-30	7	0.11179173047473201	0.047015131430449185
30303M102	2013-12-31	10	0.11179173047473201	0.047015131430449185
30303M102	2014-03-31	16	0.11179173047473201	0.047015131430449185
30303M102	2014-06-30	17	0.11179173047473201	0.047015131430449185
30303M102	2014-09-30	22	0.11179173047473201	0.047015131430449185
30303M102	2014-12-31	22	0.11179173047473201	0.047015131430449185
30303M102	2015-03-31	30	0.11179173047473201	0.047015131430449185
30303M102	2015-06-30	34	0.11179173047473201	0.047015131430449185
30303M102	2015-09-30	38	0.11179173047473201	0.047015131430449185
30303M102	2015-12-31	43	0.11179173047473201	0.047015131430449185
30303M102	2016-03-31	48	0.11179173047473201	0.047015131430449185
30303M102	2016-06-30	48	0.11179173047473201	0.047015131430449185
30303M102	2016-09-30	44	0.11179173047473201	0.047015131430449185
30303M102	2017-03-31	66	0.11179173047473201	0.047015131430449185
30303M102	2017-06-30	59	0.11179173047473201	0.047015131430449185
