iCUSIP,iPERIOD_END,x9,x10,x11
78355W866,2014-03-31,,,
78355W858,2014-03-31,,,
27828H105,2014-03-31,,,
808524763,2014-03-31,,,
224916106,2014-03-31,,,
67066X107,2014-03-31,,,
27827Y109,2014-03-31,,,
27826W104,2014-03-31,,,
73936T557,2014-03-31,,0.0,
78355W833,2014-03-31,,,
67070X101,2014-03-31,,,
42330P107,2014-03-31,,,
898202106,2014-03-31,,,
690742101,2014-03-31,,0.0,
73935X690,2014-03-31,,,
00214Q104,2014-03-31,,,
197641103,2014-03-31,,,
974250102,2014-03-31,,0.0,
20854P109,2014-03-31,,,
502117203,2014-03-31,,0.0,
23636T100,2014-03-31,,1.0,0.5086994986729578
06742E711,2014-03-31,,,
87509U106,2014-03-31,,,
246647101,2014-03-31,,,
70159Q104,2014-03-31,,,
675746309,2014-03-31,,,
02153W100,2014-03-31,,,
65336K103,2014-03-31,,,
88162F105,2014-03-31,,,
85208M102,2014-03-31,,,
L0175J104,2014-03-31,,,
02153X108,2014-03-31,,,
91879Q109,2014-03-31,,,
N47279109,2014-03-31,,,
625207105,2014-03-31,,,
00183L102,2014-03-31,,,
55354G100,2014-03-31,,,
380237107,2014-03-31,,,
679295105,2014-03-31,,,
72703H101,2014-03-31,,,
03675Y103,2014-03-31,,,
039670104,2014-03-31,,0.0,
137143103,2014-03-31,,1.0,0.0985728509790906
891479107,2014-03-31,,0.5,0.0005531585352361987
928269109,2014-03-31,,,
844895102,2014-03-31,,,
88650V208,2014-03-31,,,
746779107,2014-03-31,,,
746853100,2014-03-31,,0.0,
09255E102,2014-03-31,,,
984121608,2014-03-31,,,
03350F106,2014-03-31,,,
168565109,2014-03-31,,0.0,
292766102,2014-03-31,,1.0,0.031959881715346625
27828Q105,2014-03-31,,1.0,0.006497552291944816
48213W101,2014-03-31,,,
37956X103,2014-03-31,,,
068221100,2014-03-31,,0.0,
055367106,2014-03-31,,,
488401100,2014-03-31,,0.0,
711037101,2014-03-31,,0.0,
96008P104,2014-03-31,,,
12600U102,2014-03-31,,0.0,
909839102,2014-03-31,,0.0,
278768106,2014-03-31,,0.0,
Q9235V101,2014-03-31,,1.0,0.005095683133066311
73179P106,2014-03-31,,,
887399103,2014-03-31,,,
095573101,2014-03-31,,,
63906P107,2014-03-31,,,
29667D104,2014-03-31,,,
29472R108,2014-03-31,,0.0,
063750103,2014-03-31,,,
78573M104,2014-03-31,,,
32022K102,2014-03-31,,,
029326105,2014-03-31,,,
335834107,2014-03-31,,,
561409103,2014-03-31,,,
62845B104,2014-03-31,,,
29258Y103,2014-03-31,,,
439734104,2014-03-31,,,
06652V208,2014-03-31,,,
680194107,2014-03-31,,,
958892101,2014-03-31,,,
293712105,2014-03-31,,,
43689E107,2014-03-31,,,
769397100,2014-03-31,,,
29363J108,2014-03-31,,,
30263Y104,2014-03-31,,,
00213T109,2014-03-31,,,
68633D103,2014-03-31,,,
597742105,2014-03-31,,,
83607A100,2014-03-31,,,
30255G103,2014-03-31,,,
06643P104,2014-03-31,,,
69290X101,2014-03-31,,,
G8060N102,2014-03-31,,,
40441H105,2014-03-31,,,
05573H108,2014-03-31,,,
407015106,2014-03-31,,,
032838104,2014-03-31,,,
43785V102,2014-03-31,,,
743868101,2014-03-31,,,
78425V104,2014-03-31,,,
44951J105,2014-03-31,,,
90984R101,2014-03-31,,,
337915102,2014-03-31,,1.0,0.034957627118644065
317585404,2014-03-31,,0.0,
57060D108,2014-03-31,,,
88830X108,2014-03-31,,,
588448100,2014-03-31,,,
552112104,2014-03-31,,,
619718109,2014-03-31,,0.0,
720279108,2014-03-31,,0.0,
032515108,2014-03-31,,0.0,
29101U209,2014-03-31,,0.0,
750875304,2014-03-31,,0.0,
249827502,2014-03-31,,0.0,
516548203,2014-03-31,,0.0,
928298108,2014-03-31,,0.0,
368537106,2014-03-31,,0.0,
101388106,2014-03-31,,0.0,
222388209,2014-03-31,,0.0,
59021K205,2014-03-31,,0.0,
282914100,2014-03-31,,0.0,
516806106,2014-03-31,,0.0,
825211105,2014-03-31,,1.0,0.04664536741214057
894065309,2014-03-31,,0.0,
918641101,2014-03-31,,,
29336U107,2014-03-31,,,
38500T101,2014-03-31,,,
09069N108,2014-03-31,,,
338307101,2014-03-31,,,
29336T100,2014-03-31,,,
011642105,2014-03-31,,,
989133202,2014-03-31,,0.0,
713661304,2014-03-31,,0.0,
659310106,2014-03-31,,0.0,
897888103,2014-03-31,,,
492914106,2014-03-31,,,
399473107,2014-03-31,,0.0,
45253H101,2014-03-31,,,
27828Y108,2014-03-31,,0.0,
92913C106,2014-03-31,,,
21925G102,2014-03-31,,0.0,
921932505,2014-03-31,,,
92927K102,2014-03-31,,0.0,
095180105,2014-03-31,,0.0,
00770C101,2014-03-31,,,
211171103,2014-03-31,,,
37953G103,2014-03-31,,,
26969P108,2014-03-31,,,
896215209,2014-03-31,,,
862121100,2014-03-31,,,
554489104,2014-03-31,,1.0,0.082492795389049
015271109,2014-03-31,,0.0,
87876P201,2014-03-31,,,
73278L105,2014-03-31,,1.0,0.022372881355932205
257701201,2014-03-31,,0.0,
466032109,2014-03-31,,0.0,
101405108,2014-03-31,,,
589400100,2014-03-31,,,
46434V696,2014-03-31,,,
09531U102,2014-03-31,,,
97717W588,2014-03-31,,0.0,
73936T771,2014-03-31,,0.0,
97717W794,2014-03-31,,0.0,
97717W547,2014-03-31,,,
97717W109,2014-03-31,,0.0,
67066Y105,2014-03-31,,,
48268K101,2014-03-31,,,
868861105,2014-03-31,,,
631512100,2014-03-31,,,
06739F291,2014-03-31,,,
82935M109,2014-03-31,,,
20441B407,2014-03-31,,,
38500P208,2014-03-31,,,
464286830,2014-03-31,,0.0,
464288794,2014-03-31,,1.0,0.04054888181947676
03815U102,2014-03-31,,1.0,0.0036085655951759174
768573107,2014-03-31,,1.0,0.029251602332417716
109490102,2014-03-31,,,
62886E108,2014-03-31,,0.0,
301835104,2014-03-31,,0.0,
204510101,2014-03-31,,0.0,
004319109,2014-03-31,,0.0,
69354N106,2014-03-31,,,
05463T105,2014-03-31,,,
091727107,2014-03-31,,,
128117108,2014-03-31,,0.0,
30255M100,2014-03-31,,,
53185D107,2014-03-31,,,
10639L101,2014-03-31,,,
26200S101,2014-03-31,,,
15671L109,2014-03-31,,,
45250L105,2014-03-31,,,
379890106,2014-03-31,,,
46138B103,2014-03-31,,,
902641646,2014-03-31,,1.0,0.07842734199418955
09250E107,2014-03-31,,,
59024T203,2014-03-31,,1.0,0.006879350983939045
156773103,2014-03-31,,0.0,
41754V103,2014-03-31,,0.0,
45409B883,2014-03-31,,0.0,
190897108,2014-03-31,,0.0,
45409B107,2014-03-31,,0.0,
19075Q870,2014-03-31,,,
526107107,2014-03-31,,,
156773400,2014-03-31,,,
97717X701,2014-03-31,,,
465893105,2014-03-31,,,
258622109,2014-03-31,,,
33848W106,2014-03-31,,,
379378102,2014-03-31,,,
78463X541,2014-03-31,,,
292102100,2014-03-31,,,
97717P104,2014-03-31,,,
57060U316,2014-03-31,,,
06739H206,2014-03-31,,,
97717W240,2014-03-31,,,
81725T100,2014-03-31,,0.0,
293389102,2014-03-31,,,
46069S109,2014-03-31,,0.0,
29490B101,2014-03-31,,0.0,
21870Q105,2014-03-31,,,
97717X669,2014-03-31,,,
29460X109,2014-03-31,,,
H2906T109,2014-03-31,,,
233153204,2014-03-31,,,
73933L102,2014-03-31,,,
06652K103,2014-03-31,,0.0,
53633A101,2014-03-31,,,
16150R104,2014-03-31,,,
670977107,2014-03-31,,0.0,
78468R861,2014-03-31,,,
746823103,2014-03-31,,,
95766N103,2014-03-31,,,
759892201,2014-03-31,,,
87264S106,2014-03-31,,0.0,
67071W102,2014-03-31,,,
09255G107,2014-03-31,,,
025932104,2014-03-31,,,
46431W812,2014-03-31,,,
464288430,2014-03-31,,0.0,
74347R818,2014-03-31,,0.0,
66987P102,2014-03-31,,0.0,
25459W847,2014-03-31,,0.0,
78463X798,2014-03-31,,,
78463X509,2014-03-31,,0.0,
25459Y686,2014-03-31,,1.0,0.00872691211106979
67063W102,2014-03-31,,,
25459Y694,2014-03-31,,0.0,
25459W789,2014-03-31,,0.0,
83416T100,2014-03-31,,0.0,
34988V106,2014-03-31,,0.0,
25459W102,2014-03-31,,,
25459Y280,2014-03-31,,,
74347R479,2014-03-31,,,
23283K105,2014-03-31,,,
74347X799,2014-03-31,,,
73936T763,2014-03-31,,,
14057J101,2014-03-31,,,
74347X500,2014-03-31,,,
20050L100,2014-03-31,,,
05351W103,2014-03-31,,,
90478E103,2014-03-31,,,
97717W802,2014-03-31,,,
03211L102,2014-03-31,,,
464286632,2014-03-31,,,
40052B108,2014-03-31,,0.0,
60255W105,2014-03-31,,,
98973P101,2014-03-31,,,
09058V103,2014-03-31,,,
034754101,2014-03-31,,,
73935X567,2014-03-31,,0.0,
21234W103,2014-03-31,,,
98933Q108,2014-03-31,,,
03815U201,2014-03-31,,,
25490K323,2014-03-31,,,
878193200,2014-03-31,,,
74347X302,2014-03-31,,,
761330109,2014-03-31,,,
74347R719,2014-03-31,,,
464288737,2014-03-31,,0.0,
404132102,2014-03-31,,0.0,
57060U845,2014-03-31,,0.0,
459902102,2014-03-31,,,
N31738102,2014-03-31,,,
47215P106,2014-03-31,,,
29251M106,2014-03-31,,,
023613102,2014-03-31,,0.0,
895436103,2014-03-31,,0.0,
78464A284,2014-03-31,,0.0,
67067Y104,2014-03-31,,0.0,
57060U522,2014-03-31,,,
12811L107,2014-03-31,,,
19761R406,2014-03-31,,,
224633206,2014-03-31,,0.0,
57060U431,2014-03-31,,0.0,
055630107,2014-03-31,,0.0,
410693105,2014-03-31,,,
410867105,2014-03-31,,,
822634101,2014-03-31,,,
25383B109,2014-03-31,,0.0,
86074Q102,2014-03-31,,0.0,
59001K100,2014-03-31,,0.0,
185064102,2014-03-31,,0.0,
892000100,2014-03-31,,0.0,
74586W205,2014-03-31,,0.0,
969203108,2014-03-31,,0.0,
172406100,2014-03-31,,0.0,
06846N104,2014-03-31,,0.0,
03763V102,2014-03-31,,0.0,
051526200,2014-03-31,,0.0,
288522303,2014-03-31,,0.0,
285229100,2014-03-31,,0.0,
897837100,2014-03-31,,0.0,
25848T109,2014-03-31,,0.0,
967590100,2014-03-31,,0.0,
382410405,2014-03-31,,0.0,
667337109,2014-03-31,,,
74039L103,2014-03-31,,,
67075A106,2014-03-31,,,
76680V108,2014-03-31,,,
29359T102,2014-03-31,,,
37954A204,2014-03-31,,,
57165B106,2014-03-31,,,
38741L107,2014-03-31,,,
04351G101,2014-03-31,,,
G9456A100,2014-03-31,,,
868536301,2014-03-31,,,
86271N100,2014-03-31,,,
25065K104,2014-03-31,,,
19626G108,2014-03-31,,,
178587101,2014-03-31,,,
03837J101,2014-03-31,,,
651290108,2014-03-31,,,
05591B109,2014-03-31,,,
67064R102,2014-03-31,,0.0,
37950E473,2014-03-31,,0.0,
46434V738,2014-03-31,,,
29285W104,2014-03-31,,,
009128307,2014-03-31,,0.0,
39945C109,2014-03-31,,,
92827P102,2014-03-31,,0.0,
M85548101,2014-03-31,,0.0,
29275Y102,2014-03-31,,0.0,
27875T101,2014-03-31,,,
686688102,2014-03-31,,,
32055Y201,2014-03-31,,,
269246401,2014-03-31,,,
464287341,2014-03-31,,,
200497105,2014-03-31,,,
73937B654,2014-03-31,,,
125896100,2014-03-31,,0.0,
97717W182,2014-03-31,,0.0,
707887105,2014-03-31,,0.0,
D5357W103,2014-03-31,,,
003009107,2014-03-31,,0.0,
19249B106,2014-03-31,,0.0,
14757U109,2014-03-31,,,
453836108,2014-03-31,,,
78468R663,2014-03-31,,,
45031U101,2014-03-31,,0.0,
09250U101,2014-03-31,,0.0,
42225P105,2014-03-31,,0.0,
35086T109,2014-03-31,,,
09249E101,2014-03-31,,,
73941X593,2014-03-31,,,
74347R313,2014-03-31,,,
46434V639,2014-03-31,,,
207410101,2014-03-31,,,
97717W471,2014-03-31,,,
437872104,2014-03-31,,,
318910106,2014-03-31,,,
690370101,2014-03-31,,,
239559107,2014-03-31,,,
374297109,2014-03-31,,0.0,
023139884,2014-03-31,,0.0,
143905107,2014-03-31,,0.0,
690828108,2014-03-31,,0.0,
335925103,2014-03-31,,0.0,
72200N106,2014-03-31,,,
90269A302,2014-03-31,,,
338923105,2014-03-31,,,
868157108,2014-03-31,,0.0,
27829C105,2014-03-31,,0.0,
23334L102,2014-03-31,,,
78709Y105,2014-03-31,,0.0,
587118100,2014-03-31,,,
50047H201,2014-03-31,,,
57722W106,2014-03-31,,,
62948Q107,2014-03-31,,,
595137100,2014-03-31,,0.0,
700517105,2014-03-31,,,
251893103,2014-03-31,,,
27579R104,2014-03-31,,,
256135203,2014-03-31,,,
362397101,2014-03-31,,,
349553107,2014-03-31,,,
29082A107,2014-03-31,,0.0,
46132P108,2014-03-31,,,
80013R206,2014-03-31,,,
362607301,2014-03-31,,,
29404K106,2014-03-31,,,
69329Y104,2014-03-31,,0.0,
84265V105,2014-03-31,,0.0,
38268T103,2014-03-31,,,
04010E109,2014-03-31,,,
464286426,2014-03-31,,,
617462205,2014-03-31,,0.0,
21988G353,2014-03-31,,,
55292C203,2014-03-31,,,
376536108,2014-03-31,,0.0,
18383Q879,2014-03-31,,0.0,
01449J105,2014-03-31,,,
72201J104,2014-03-31,,0.0,
86311R301,2014-03-31,,,
78478P889,2014-03-31,,,
86312E200,2014-03-31,,,
863121208,2014-03-31,,,
86310N202,2014-03-31,,,
03674X106,2014-03-31,,,
701877102,2014-03-31,,,
258623107,2014-03-31,,,
74967X103,2014-03-31,,,
675234108,2014-03-31,,,
78649D104,2014-03-31,,,
14161H108,2014-03-31,,0.0,
092501105,2014-03-31,,0.0,
03938L104,2014-03-31,,,
144285103,2014-03-31,,0.0,
678026105,2014-03-31,,0.0,
898402102,2014-03-31,,0.0,
72201A103,2014-03-31,,0.0,
21871D103,2014-03-31,,0.0,
59161R101,2014-03-31,,0.0,
73937B860,2014-03-31,,0.0,
278274105,2014-03-31,,0.0,
67072W101,2014-03-31,,0.0,
41021P103,2014-03-31,,0.0,
41013X106,2014-03-31,,0.0,
46132E103,2014-03-31,,0.0,
27828X100,2014-03-31,,0.0,
46132K109,2014-03-31,,,
72200R107,2014-03-31,,0.0,
70509V100,2014-03-31,,0.0,
67062N103,2014-03-31,,0.0,
21870U205,2014-03-31,,,
19122T109,2014-03-31,,,
758849103,2014-03-31,,,
73937B852,2014-03-31,,,
G25839104,2014-03-31,,,
G1991C105,2014-03-31,,,
33736Q104,2014-03-31,,,
099502106,2014-03-31,,,
98936J101,2014-03-31,,,
419596101,2014-03-31,,,
783859101,2014-03-31,,,
03937C105,2014-03-31,,,
98421B100,2014-03-31,,,
G2709G107,2014-03-31,,,
45784P101,2014-03-31,,0.0,
82536T107,2014-03-31,,,
67069X104,2014-03-31,,0.0,
410142103,2014-03-31,,0.0,
872340104,2014-03-31,,0.0,
23337C208,2014-03-31,,0.0,
65249B208,2014-03-31,,,
737010108,2014-03-31,,,
720190206,2014-03-31,,,
87425E103,2014-03-31,,,
876511106,2014-03-31,,,
761396100,2014-03-31,,,
761396886,2014-03-31,,,
698813102,2014-03-31,,0.0,
69901U306,2014-03-31,,,
74365B109,2014-03-31,,,
23304Y100,2014-03-31,,,
78464A680,2014-03-31,,,
557437100,2014-03-31,,,
691543102,2014-03-31,,,
40167B100,2014-03-31,,,
359671104,2014-03-31,,,
68386C104,2014-03-31,,,
74347B425,2014-03-31,,,
879433829,2014-03-31,,,
12479G101,2014-03-31,,,
42366C301,2014-03-31,,,
74365B208,2014-03-31,,,
95766B109,2014-03-31,,,
476367107,2014-03-31,,,
202217105,2014-03-31,,,
957541105,2014-03-31,,0.0,
05453N100,2014-03-31,,0.0,
15643B205,2014-03-31,,,
45773H201,2014-03-31,,,
302081104,2014-03-31,,0.0,
G3922B107,2014-03-31,,,
96208T104,2014-03-31,,,
014339105,2014-03-31,,,
00430H102,2014-03-31,,,
230215105,2014-03-31,,,
70319R109,2014-03-31,,,
09257D102,2014-03-31,,0.0,
880192109,2014-03-31,,0.0,
09257A108,2014-03-31,,0.0,
6706EN100,2014-03-31,,0.0,
05617T100,2014-03-31,,0.0,
126501105,2014-03-31,,0.0,
97717W786,2014-03-31,,0.0,
09254W103,2014-03-31,,0.0,
67062H106,2014-03-31,,0.0,
336901103,2014-03-31,,0.0,
09253X102,2014-03-31,,0.0,
09249X109,2014-03-31,,0.0,
95766M105,2014-03-31,,0.0,
09257P105,2014-03-31,,0.0,
73936Q843,2014-03-31,,0.0,
246101109,2014-03-31,,0.0,
261932107,2014-03-31,,0.0,
Y62132108,2014-03-31,,,
33739M100,2014-03-31,,,
78463X533,2014-03-31,,,
09254V105,2014-03-31,,,
09248C106,2014-03-31,,,
126402106,2014-03-31,,,
74624M102,2014-03-31,,,
670979103,2014-03-31,,,
27829U105,2014-03-31,,,
09251A104,2014-03-31,,0.0,
06760L100,2014-03-31,,,
09249N101,2014-03-31,,,
26923G301,2014-03-31,,,
073844102,2014-03-31,,,
436893200,2014-03-31,,,
G9001E102,2014-03-31,,,
78464A847,2014-03-31,,0.0,
78464A854,2014-03-31,,0.0,
78464A805,2014-03-31,,0.0,
09227Q100,2014-03-31,,,
91232N108,2014-03-31,,,
23129V109,2014-03-31,,0.0,
G21082105,2014-03-31,,0.0,
401664107,2014-03-31,,0.0,
64124K102,2014-03-31,,,
913259107,2014-03-31,,,
65340G106,2014-03-31,,,
50208C108,2014-03-31,,,
723762100,2014-03-31,,,
64157F103,2014-03-31,,,
682310107,2014-03-31,,,
36197T103,2014-03-31,,,
09249U105,2014-03-31,,,
N72482123,2014-03-31,,,
73936D206,2014-03-31,,0.0,
227046109,2014-03-31,,0.0,
67074U103,2014-03-31,,0.0,
09255X100,2014-03-31,,0.0,
31678A103,2014-03-31,,0.0,
19248P106,2014-03-31,,0.0,
00162Q718,2014-03-31,,0.0,
33733C108,2014-03-31,,0.0,
33735B108,2014-03-31,,0.0,
57060U803,2014-03-31,,0.0,
57061R403,2014-03-31,,0.0,
78355W874,2014-03-31,,0.0,
57060U134,2014-03-31,,0.0,
301505301,2014-03-31,,,
268461639,2014-03-31,,,
87911J103,2014-03-31,,,
18383M423,2014-03-31,,0.0,
18383M415,2014-03-31,,0.0,
00162Q106,2014-03-31,,,
808524730,2014-03-31,,,
67072T108,2014-03-31,,,
73935X450,2014-03-31,,,
921946810,2014-03-31,,,
05541T101,2014-03-31,,,
00162Q783,2014-03-31,,,
33738R100,2014-03-31,,,
33734X143,2014-03-31,,,
731916102,2014-03-31,,,
73937B712,2014-03-31,,,
349862300,2014-03-31,,0.0,
111621306,2014-03-31,,0.0,
779268101,2014-03-31,,,
32076V103,2014-03-31,,,
103304101,2014-03-31,,,
78463X475,2014-03-31,,,
032420101,2014-03-31,,0.0,
18383M399,2014-03-31,,0.0,
18383M381,2014-03-31,,0.0,
73936Q793,2014-03-31,,0.0,
97717W125,2014-03-31,,0.0,
063425102,2014-03-31,,0.0,
18383M860,2014-03-31,,0.0,
73935Y102,2014-03-31,,0.0,
16411Q101,2014-03-31,,0.0,
74734M109,2014-03-31,,0.0,
73936T789,2014-03-31,,0.0,
76680R206,2014-03-31,,0.0,
893617209,2014-03-31,,0.0,
808524789,2014-03-31,,0.0,
18383M431,2014-03-31,,0.0,
966388100,2014-03-31,,,
87936R106,2014-03-31,,,
33939L837,2014-03-31,,,
33939L100,2014-03-31,,,
78463X681,2014-03-31,,,
G01767105,2014-03-31,,,
72369H106,2014-03-31,,,
33939L811,2014-03-31,,,
M2682V108,2014-03-31,,,
52603A109,2014-03-31,,,
33939L407,2014-03-31,,,
33939L795,2014-03-31,,,
46434G863,2014-03-31,,,
33733E401,2014-03-31,,,
46435G516,2014-03-31,,,
817565104,2014-03-31,,0.0,
682128103,2014-03-31,,0.0,
73640Q105,2014-03-31,,0.0,
002567105,2014-03-31,,0.0,
03600T104,2014-03-31,,0.0,
83545G102,2014-03-31,,0.0,
440543106,2014-03-31,,0.0,
92922P106,2014-03-31,,0.0,
989817101,2014-03-31,,0.0,
458334109,2014-03-31,,0.0,
46600W106,2014-03-31,,0.0,
59001A102,2014-03-31,,0.0,
40416E103,2014-03-31,,0.0,
638904102,2014-03-31,,0.0,
60855R100,2014-03-31,,0.0,
90328M107,2014-03-31,,0.0,
428337109,2014-03-31,,0.0,
708062104,2014-03-31,,0.0,
65251F105,2014-03-31,,0.0,
427096508,2014-03-31,,0.0,
89421Q205,2014-03-31,,0.0,
88830R101,2014-03-31,,0.0,
12709P103,2014-03-31,,0.0,
30064E109,2014-03-31,,0.0,
29977A105,2014-03-31,,0.0,
G6331P104,2014-03-31,,0.0,
317923100,2014-03-31,,0.0,
69318J100,2014-03-31,,0.0,
28849P100,2014-03-31,,0.0,
53803X105,2014-03-31,,,
49714P108,2014-03-31,,,
98156Q108,2014-03-31,,,
925815102,2014-03-31,,,
637372202,2014-03-31,,,
60786M105,2014-03-31,,,
10316T104,2014-03-31,,,
64829B100,2014-03-31,,,
42222N103,2014-03-31,,,
645370107,2014-03-31,,,
02361E108,2014-03-31,,,
08180D106,2014-03-31,,,
632307104,2014-03-31,,,
369385109,2014-03-31,,,
589889104,2014-03-31,,,
39304D102,2014-03-31,,,
50187A107,2014-03-31,,,
879939106,2014-03-31,,,
75606N109,2014-03-31,,,
443573100,2014-03-31,,,
740367404,2014-03-31,,,
74165N105,2014-03-31,,,
46333X108,2014-03-31,,,
346563109,2014-03-31,,,
19239V302,2014-03-31,,,
89678F100,2014-03-31,,,
74587V107,2014-03-31,,,
31572Q808,2014-03-31,,,
68243Q106,2014-03-31,,,
682143102,2014-03-31,,,
29358P101,2014-03-31,,,
156504300,2014-03-31,,,
36162J106,2014-03-31,,,
913903100,2014-03-31,,,
98400H102,2014-03-31,,,
60649T107,2014-03-31,,,
00461U105,2014-03-31,,,
98919V105,2014-03-31,,,
86800U104,2014-03-31,,,
801056102,2014-03-31,,,
221006109,2014-03-31,,,
404609109,2014-03-31,,,
92552V100,2014-03-31,,,
002121101,2014-03-31,,,
630104107,2014-03-31,,,
67072V103,2014-03-31,,,
90138F102,2014-03-31,,,
42226A107,2014-03-31,,,
02156B103,2014-03-31,,,
03783C100,2014-03-31,,,
548862101,2014-03-31,,,
558868105,2014-03-31,,,
90400D108,2014-03-31,,,
03835C108,2014-03-31,,,
045396108,2014-03-31,,,
14713L102,2014-03-31,,,
58506Q109,2014-03-31,,,
141633107,2014-03-31,,,
462222100,2014-03-31,,,
28106W103,2014-03-31,,,
37890U108,2014-03-31,,,
50127T109,2014-03-31,,,
77543R102,2014-03-31,,,
89854H102,2014-03-31,,,
37244C101,2014-03-31,,,
146869102,2014-03-31,,,
860897107,2014-03-31,,,
22284P105,2014-03-31,,,
759525108,2014-03-31,,0.0,
260582101,2014-03-31,,0.0,
283678209,2014-03-31,,0.0,
85254J102,2014-03-31,,0.0,
19247R103,2014-03-31,,,
67075F105,2014-03-31,,,
65341D102,2014-03-31,,,
29272C103,2014-03-31,,,
69007J106,2014-03-31,,,
966084204,2014-03-31,,,
31154R109,2014-03-31,,,
44183U100,2014-03-31,,,
81618T100,2014-03-31,,,
00938A104,2014-03-31,,,
055645303,2014-03-31,,,
78463X764,2014-03-31,,0.0,
33718M105,2014-03-31,,0.0,
198287203,2014-03-31,,0.0,
49803T300,2014-03-31,,,
98419V100,2014-03-31,,,
Y2069P101,2014-03-31,,,
96328A100,2014-03-31,,,
14912Y202,2014-03-31,,,
91851C201,2014-03-31,,,
302695101,2014-03-31,,,
M70240102,2014-03-31,,,
78464A300,2014-03-31,,,
78464A201,2014-03-31,,,
19762B509,2014-03-31,,,
97717W539,2014-03-31,,,
46431W507,2014-03-31,,,
72201Y101,2014-03-31,,0.0,
H27178104,2014-03-31,,0.0,
78468R606,2014-03-31,,,
12514G108,2014-03-31,,,
19248Y107,2014-03-31,,,
466367109,2014-03-31,,,
387328107,2014-03-31,,,
55024U109,2014-03-31,,,
140755109,2014-03-31,,,
74347B607,2014-03-31,,,
633643705,2014-03-31,,,
89531P105,2014-03-31,,,
03784Y200,2014-03-31,,,
800363103,2014-03-31,,,
02043Q107,2014-03-31,,,
042315507,2014-03-31,,,
16934Q208,2014-03-31,,,
532352101,2014-03-31,,,
51509F105,2014-03-31,,,
880890108,2014-03-31,,,
45688C107,2014-03-31,,,
19625X102,2014-03-31,,,
89055F103,2014-03-31,,,
42704L104,2014-03-31,,,
78469X107,2014-03-31,,,
92047W101,2014-03-31,,,
53956W300,2014-03-31,,,
948597109,2014-03-31,,,
92858D200,2014-03-31,,,
82510E209,2014-03-31,,,
824596100,2014-03-31,,,
69354A104,2014-03-31,,,
16942A302,2014-03-31,,,
607409109,2014-03-31,,,
059578104,2014-03-31,,,
73936B507,2014-03-31,,,
204409601,2014-03-31,,,
009719501,2014-03-31,,,
686194200,2014-03-31,,,
168919108,2014-03-31,,,
853118206,2014-03-31,,,
60687Y109,2014-03-31,,,
29428V104,2014-03-31,,,
494386204,2014-03-31,,,
452833205,2014-03-31,,,
98088R505,2014-03-31,,,
98313R106,2014-03-31,,,
900111204,2014-03-31,,,
201712304,2014-03-31,,,
984245100,2014-03-31,,,
18682W205,2014-03-31,,,
W6709C117,2014-03-31,,,
K7317J133,2014-03-31,,,
141743104,2014-03-31,,,
88706M103,2014-03-31,,,
74339G101,2014-03-31,,,
640079109,2014-03-31,,,
500643200,2014-03-31,,,
33767E103,2014-03-31,,,
132152109,2014-03-31,,,
001317205,2014-03-31,,,
46434V886,2014-03-31,,,
233051879,2014-03-31,,,
85857R204,2014-03-31,,,
50213V109,2014-03-31,,,
780910105,2014-03-31,,,
78464A631,2014-03-31,,,
46431W853,2014-03-31,,,
513847103,2014-03-31,,,
33734X192,2014-03-31,,,
36191C205,2014-03-31,,,
53632A102,2014-03-31,,,
550819106,2014-03-31,,,
320866106,2014-03-31,,,
67000B104,2014-03-31,,,
460254105,2014-03-31,,,
68216R107,2014-03-31,,,
047477104,2014-03-31,,,
379302102,2014-03-31,,,
721283109,2014-03-31,,,
294628102,2014-03-31,,,
69014Q101,2014-03-31,,,
205638109,2014-03-31,,,
05874B107,2014-03-31,,,
206708109,2014-03-31,,,
532771102,2014-03-31,,,
26923A106,2014-03-31,,,
78503N107,2014-03-31,,,
22357R103,2014-03-31,,,
803062108,2014-03-31,,,
G7127P100,2014-03-31,,,
141337105,2014-03-31,,,
52748T104,2014-03-31,,,
74973W107,2014-03-31,,,
G3727Q101,2014-03-31,,,
035623107,2014-03-31,,,
30068C109,2014-03-31,,,
594793101,2014-03-31,,,
67020Q305,2014-03-31,,,
98742U100,2014-03-31,,,
66706L101,2014-03-31,,,
48114A109,2014-03-31,,,
976391300,2014-03-31,,,
210313102,2014-03-31,,,
42235N108,2014-03-31,,,
03283P106,2014-03-31,,,
046265104,2014-03-31,,,
58441K100,2014-03-31,,,
24802Y105,2014-03-31,,,
75525F104,2014-03-31,,,
98420V107,2014-03-31,,,
28660G106,2014-03-31,,,
58605Q109,2014-03-31,,,
23247G109,2014-03-31,,,
05463D100,2014-03-31,,,
42983D104,2014-03-31,,,
15089R102,2014-03-31,,,
25272T104,2014-03-31,,,
50185U105,2014-03-31,,,
87482X101,2014-03-31,,,
42588J100,2014-03-31,,,
92765X208,2014-03-31,,,
82706L108,2014-03-31,,,
75382F106,2014-03-31,,,
N07831105,2014-03-31,,,
64118Q107,2014-03-31,,,
23257Y859,2014-03-31,,,
737464107,2014-03-31,,,
001031103,2014-03-31,,,
143436400,2014-03-31,,,
294752100,2014-03-31,,,
91338E101,2014-03-31,,,
87817A107,2014-03-31,,,
92923C807,2014-03-31,,,
N20947102,2014-03-31,,,
147154207,2014-03-31,,,
904034105,2014-03-31,,,
G4182A102,2014-03-31,,,
